Coverage ID,Coverage Year,Coverage Month,Coverage Day
1495,2023,6,12
1496,2024,8,3
1497,2024,10,14
1498,2024,11,21
1499,2021,8,23
1500,2022,7,29
1501,2023,5,26
1502,2022,10,30
1503,2022,4,5
1504,2023,5,31
1505,2022,12,3
1506,2023,6,21
1507,2024,11,3
1508,2021,12,3
1509,2022,10,20
1510,2021,10,23
1511,2025,2,3
1512,2021,11,24
1513,2023,3,3
1514,2021,12,14
1515,2024,9,14
1516,2022,5,28
1517,2022,11,7
1518,2024,8,13
1519,2024,8,25
1520,2024,6,19
1521,2023,9,23
1522,2023,6,8
1523,2023,9,12
1524,2022,10,19
1525,2021,2,1
1526,2022,11,22
1527,2022,1,28
1528,2023,6,13
1529,2024,1,19
1530,2022,5,24
1531,2021,4,19
1532,2021,12,25
1533,2023,1,1
1534,2022,6,8
1535,2025,1,5
1536,2022,12,17
1537,2023,9,14
1538,2024,9,14
1539,2024,12,14
1540,2023,3,25
1541,2023,1,10
1542,2022,4,24
1543,2024,4,4
1544,2021,10,26
1545,2023,2,4
1546,2025,1,17
1547,2022,11,13
1548,2024,2,10
1549,2022,1,20
1550,2024,5,30
1551,2025,3,17
1552,2024,7,8
1553,2023,2,1
1554,2021,6,18
1555,2023,5,31
1556,2022,10,23
1557,2022,5,6
1558,2023,1,18
1559,2023,11,14
1560,2022,8,4
1561,2024,6,9
1562,2022,1,22
1563,2024,11,24
1564,2021,4,24
1565,2024,7,10
1566,2022,11,4
1567,2021,3,28
1568,2022,1,22
1569,2025,1,1
1570,2021,4,26
1571,2023,4,26
1572,2023,3,28
1573,2021,9,6
1574,2024,1,11
1575,2021,5,26
1576,2022,6,30
1577,2021,2,2
1578,2021,6,26
1579,2022,7,5
1580,2021,9,5
1581,2024,2,27
1582,2023,1,16
1583,2024,2,6
1584,2021,2,28
1585,2023,8,6
1586,2022,1,17
1587,2025,3,7
1588,2024,10,13
1589,2022,6,4
1590,2023,11,8
1591,2024,1,2
1592,2024,6,19
1593,2021,9,2
1594,2022,4,28
1595,2025,1,3
1596,2022,10,15
1597,2023,9,27
1598,2023,12,9
1599,2021,11,19
1600,2022,2,27
1601,2022,2,2
1602,2024,7,31
1603,2024,1,10
1604,2022,10,16
1605,2022,6,19
1606,2023,7,2
1607,2022,10,14
1608,2023,3,11
1609,2022,3,26
1610,2022,2,22
1611,2022,3,25
1612,2024,12,10
1613,2025,1,9
1614,2022,8,20
1615,2025,3,20
1616,2022,3,11
1617,2024,6,27
1618,2023,10,10
1619,2024,10,22
1620,2024,3,15
1621,2024,2,10
1622,2021,6,21
1623,2022,5,19
1624,2021,3,8
1625,2022,5,4
1626,2023,5,31
1627,2025,2,13
1628,2022,1,20
1629,2021,2,3
1630,2022,7,31
1631,2022,9,27
1632,2022,9,15
1633,2021,7,30
1634,2023,2,17
1635,2024,10,5
1636,2024,7,31
1637,2022,10,26
1638,2021,9,10
1639,2024,7,16
1640,2023,1,31
1641,2024,6,13
1642,2022,9,28
1643,2022,12,3
1644,2024,8,22
1645,2024,10,3
1646,2023,5,1
1647,2021,10,2
1648,2024,3,21
1649,2025,3,12
1650,2024,9,2
1651,2024,7,20
1652,2021,7,4
1653,2021,10,31
1654,2021,3,5
1655,2021,11,12
1656,2021,2,28
1657,2023,1,31
1658,2025,1,20
1659,2023,8,19
1660,2021,9,30
1661,2024,7,31
1662,2023,11,30
1663,2023,11,21
1664,2025,3,8
1665,2023,7,21
1666,2021,5,1
1667,2024,8,9
1668,2023,11,19
1669,2024,4,26
1670,2025,3,20
1671,2023,7,1
1672,2021,8,10
1673,2024,10,4
1674,2023,5,11
1675,2022,12,2
1676,2024,12,20
1677,2022,5,23
1678,2024,8,14
1679,2021,3,15
1680,2022,10,20
1681,2025,3,4
1682,2024,4,23
1683,2022,10,2
1684,2023,10,20
1685,2025,1,19
1686,2024,1,5
1687,2022,3,21
1688,2025,1,5
1689,2021,6,11
1690,2024,12,24
1691,2022,5,28
1692,2022,1,8
1693,2021,9,17
1694,2023,12,15
1695,2022,1,21
1696,2024,2,2
1697,2024,11,12
1698,2024,8,21
1699,2022,11,18
1700,2023,8,31
1701,2021,3,3
1702,2023,3,17
1703,2021,4,6
1704,2024,10,9
1705,2022,3,12
1706,2025,1,6
1707,2024,3,16
1708,2023,7,3
1709,2022,12,8
1710,2023,10,12
1711,2022,1,8
1712,2024,1,3
1713,2023,12,29
1714,2022,2,13
1715,2024,12,6
1716,2022,4,5
1717,2024,11,28
1718,2023,8,14
1719,2024,12,9
1720,2023,3,30
1721,2022,12,27
1722,2023,5,6
1723,2023,8,14
1724,2024,10,5
1725,2024,10,31
1726,2023,10,5
1727,2023,1,19
1728,2024,8,7
1729,2023,11,17
1730,2022,9,19
1731,2024,3,12
1732,2024,12,15
1733,2021,11,10
1734,2022,7,22
1735,2023,1,19
1736,2023,2,25
1737,2021,8,8
1738,2021,3,17
1739,2022,3,21
1740,2024,11,15
1741,2021,4,26
1742,2024,8,20
1743,2024,11,17
1744,2024,7,22
1745,2023,6,8
1746,2021,8,10
1747,2023,2,21
1748,2024,5,20
1749,2021,1,5
1750,2025,1,1
1751,2021,9,24
1752,2021,12,22
1753,2024,8,20
1754,2023,3,22
1755,2022,5,16
1756,2022,9,21
1757,2025,3,14
1758,2021,11,25
1759,2023,7,29
1760,2025,2,26
1761,2023,9,11
1762,2022,10,24
1763,2022,8,26
1764,2022,12,25
1765,2022,1,2
1766,2022,3,23
1767,2021,9,2
1768,2025,2,20
1769,2022,11,15
1770,2025,2,1
1771,2024,8,29
1772,2023,4,23
1773,2021,1,12
1774,2024,8,20
1775,2021,8,7
1776,2024,11,17
1777,2025,1,14
1778,2024,1,7
1779,2023,8,13
1780,2024,11,5
1781,2023,10,7
1782,2023,7,21
1783,2022,12,5
1784,2021,3,6
1785,2022,7,9
1786,2022,7,3
1787,2023,7,22
1788,2021,8,21
1789,2021,4,30
1790,2021,5,20
1791,2023,7,7
1792,2024,6,15
1793,2024,12,24
1794,2021,5,26
1795,2022,11,30
1796,2023,1,21
1797,2024,10,15
1798,2021,7,22
1799,2021,9,26
1800,2021,7,16
1801,2021,4,5
1802,2022,8,28
1803,2021,6,9
1804,2021,12,13
1805,2021,7,11
1806,2023,11,4
1807,2024,4,23
1808,2024,2,29
1809,2022,6,26
1810,2023,9,1
1811,2024,6,11
1812,2021,5,23
1813,2023,1,4
1814,2024,5,13
1815,2024,11,16
1816,2024,12,15
1817,2022,6,14
1818,2023,11,5
1819,2022,6,14
1820,2024,7,4
1821,2024,1,4
1822,2023,10,30
1823,2024,7,5
1824,2023,6,22
1825,2021,11,13
1826,2024,12,16
1827,2021,12,21
1828,2022,10,4
1829,2022,5,12
1830,2021,3,17
1831,2021,9,19
1832,2021,7,5
1833,2024,7,9
1834,2024,5,28
1835,2021,9,7
1836,2021,4,21
1837,2023,1,12
1838,2022,8,21
1839,2021,8,11
1840,2022,6,22
1841,2025,2,23
1842,2024,10,23
1843,2022,7,27
1844,2024,2,2
1845,2021,2,8
1846,2023,11,30
1847,2022,1,28
1848,2023,12,6
1849,2024,9,23
1850,2023,6,21
1851,2021,7,9
1852,2022,8,10
1853,2023,11,30
1854,2024,1,15
1855,2023,5,16
1856,2021,2,3
1857,2021,5,24
1858,2022,6,27
1859,2024,9,23
1860,2021,3,23
1861,2024,7,20
1862,2021,4,22
1863,2022,5,22
1864,2024,9,24
1865,2024,4,25
1866,2022,1,11
1867,2023,5,24
1868,2022,11,29
1869,2024,11,19
1870,2021,7,6
1871,2023,9,26
1872,2021,11,17
1873,2023,9,20
1874,2022,5,30
1875,2021,4,17
1876,2024,8,15
1877,2024,12,11
1878,2021,8,25
1879,2023,7,23
1880,2022,6,21
1881,2021,3,23
1882,2022,12,27
1883,2025,2,17
1884,2022,9,4
1885,2022,5,30
1886,2024,9,7
1887,2024,7,30
1888,2022,3,4
1889,2023,8,22
1890,2023,1,27
1891,2022,4,20
1892,2022,2,5
1893,2024,12,4
1894,2022,12,26
1895,2021,2,24
1896,2025,2,6
1897,2022,1,13
1898,2024,1,3
1899,2023,2,19
1900,2023,5,13
1901,2022,11,25
1902,2022,8,13
1903,2022,12,23
1904,2023,12,7
1905,2023,1,31
1906,2024,6,29
1907,2021,10,18
1908,2023,2,15
1909,2024,3,27
1910,2021,8,26
1911,2023,2,19
1912,2023,7,21
1913,2021,6,10
1914,2021,4,15
1915,2021,4,1
1916,2024,4,24
1917,2022,10,9
1918,2025,3,2
1919,2021,11,10
1920,2024,1,15
1921,2022,5,5
1922,2022,9,23
1923,2023,5,18
1924,2021,11,19
1925,2022,12,14
1926,2024,12,31
1927,2022,11,27
1928,2025,3,4
1929,2023,4,20
1930,2022,2,4
1931,2023,4,26
1932,2023,2,24
1933,2022,4,24
1934,2024,4,24
1935,2021,8,29
1936,2023,1,25
1937,2024,8,4
1938,2022,5,23
1939,2024,2,18
1940,2022,4,21
1941,2023,6,29
1942,2024,12,26
1943,2025,1,1
1944,2023,5,26
1945,2024,1,11
1946,2024,6,15
1947,2024,2,29
1948,2023,8,23
1949,2023,12,10
1950,2022,2,25
1951,2024,5,4
1952,2024,2,26
1953,2022,2,17
1954,2021,9,8
1955,2024,2,29
1956,2021,3,4
1957,2023,11,30
1958,2024,1,21
1959,2023,1,20
1960,2021,8,10
1961,2021,6,7
1962,2023,12,27
1963,2024,2,25
1964,2022,7,10
1965,2021,1,6
1966,2024,4,27
1967,2022,9,7
1968,2025,3,9
1969,2022,5,13
1970,2022,9,10
1971,2021,11,5
1972,2024,6,14
1973,2024,9,12
1974,2025,3,15
1975,2023,9,26
1976,2023,1,29
1977,2022,6,13
1978,2024,11,28
1979,2024,9,1
1980,2021,1,9
1981,2023,11,14
1982,2024,4,12
1983,2021,6,5
1984,2023,7,1
1985,2024,8,29
1986,2021,2,10
1987,2023,12,6
1988,2022,2,7
1989,2024,12,2
1990,2024,5,28
1991,2024,12,19
1992,2023,5,5
1993,2024,2,14
1994,2024,11,2
1995,2021,12,16
1996,2022,5,12
1997,2023,6,2
1998,2024,2,5
1999,2024,1,11
2000,2021,4,5
2001,2025,1,6
2002,2023,10,11
2003,2024,10,10
2004,2021,9,15
2005,2022,5,3
2006,2023,5,3
2007,2024,9,8
2008,2023,7,3
2009,2023,6,1
2010,2022,6,1
2011,2024,6,19
2012,2022,1,15
2013,2021,5,3
2014,2022,10,29
2015,2022,8,23
2016,2021,3,31
2017,2022,7,31
2018,2022,2,17
2019,2023,5,12
2020,2021,4,19
2021,2022,5,12
2022,2021,1,12
2023,2024,4,11
2024,2022,9,27
2025,2024,7,9
2026,2022,8,3
2027,2022,9,13
2028,2022,11,17
2029,2024,9,25
2030,2022,7,15
2031,2023,11,3
2032,2023,5,8
2033,2022,3,23
2034,2024,1,8
2035,2022,8,28
2036,2021,1,7
2037,2022,12,28
2038,2024,11,15
2039,2023,12,20
2040,2021,4,21
2041,2025,1,1
2042,2024,8,22
2043,2022,1,10
2044,2024,11,14
2045,2025,1,16
2046,2021,11,8
2047,2022,9,18
2048,2025,1,4
2049,2024,11,1
2050,2022,7,15
2051,2021,6,4
2052,2021,10,18
2053,2021,8,11
2054,2025,3,14
2055,2021,6,28
2056,2022,9,2
2057,2021,7,21
2058,2025,3,14
2059,2024,8,9
2060,2022,2,3
2061,2024,9,12
2062,2024,6,7
2063,2023,12,18
2064,2023,10,16
2065,2025,3,15
2066,2021,8,26
2067,2023,9,20
2068,2021,12,18
2069,2022,8,10
2070,2023,9,9
2071,2022,8,24
2072,2021,9,14
2073,2024,10,22
2074,2021,3,23
2075,2021,8,25
2076,2022,9,15
2077,2021,8,22
2078,2025,1,14
2079,2025,1,7
2080,2022,10,18
2081,2021,3,21
2082,2024,10,27
2083,2024,2,20
2084,2022,9,8
2085,2022,1,16
2086,2021,6,11
2087,2023,8,28
2088,2023,7,7
2089,2022,7,10
2090,2023,11,6
2091,2023,6,11
2092,2023,5,9
2093,2025,3,20
2094,2023,12,24
2095,2022,7,5
2096,2024,2,21
2097,2021,6,3
2098,2023,2,26
2099,2024,7,11
2100,2023,12,21
2101,2025,3,12
2102,2021,3,5
2103,2023,6,16
2104,2022,4,7
2105,2022,11,28
2106,2023,3,10
2107,2024,9,14
2108,2022,2,21
2109,2021,1,25
2110,2023,8,13
2111,2024,2,15
2112,2024,12,26
2113,2024,8,31
2114,2024,11,13
2115,2023,1,24
2116,2023,8,10
2117,2021,5,23
2118,2022,10,17
2119,2024,5,15
2120,2022,8,4
2121,2022,11,18
2122,2022,1,18
2123,2021,9,20
2124,2021,3,3
2125,2022,8,26
2126,2024,7,26
2127,2022,12,23
2128,2022,11,27
2129,2023,12,10
2130,2021,5,16
2131,2023,1,19
2132,2024,11,9
2133,2023,8,4
2134,2023,8,24
2135,2021,10,20
2136,2024,3,4
2137,2024,3,20
2138,2022,4,19
2139,2024,2,18
2140,2021,6,5
2141,2024,12,8
2142,2022,12,1
2143,2025,1,28
2144,2022,1,4
2145,2024,10,1
2146,2021,4,2
2147,2023,9,28
2148,2024,4,4
2149,2024,3,31
2150,2022,7,10
2151,2021,8,22
2152,2022,5,23
2153,2023,3,24
2154,2022,2,21
2155,2021,7,22
2156,2023,3,22
2157,2024,10,25
2158,2023,2,12
2159,2023,12,7
2160,2023,6,10
2161,2025,1,29
2162,2024,11,14
2163,2024,9,13
2164,2024,11,13
2165,2022,1,24
2166,2023,5,7
2167,2024,11,8
2168,2024,5,14
2169,2025,2,13
2170,2024,10,15
2171,2024,5,27
2172,2023,8,26
2173,2024,7,15
2174,2023,5,28
2175,2024,5,8
2176,2023,10,3
2177,2022,4,5
2178,2021,8,29
2179,2023,10,1
2180,2022,12,20
2181,2023,4,2
2182,2025,3,12
2183,2023,8,31
2184,2022,11,21
2185,2023,4,14
2186,2021,8,3
2187,2021,4,12
2188,2024,7,2
2189,2022,6,29
2190,2022,7,14
2191,2024,1,3
2192,2021,11,21
2193,2025,2,19
2194,2022,11,24
2195,2021,9,19
2196,2023,5,2
2197,2023,7,28
2198,2022,9,12
2199,2024,5,2
2200,2023,5,31
2201,2021,3,14
2202,2022,3,26
2203,2023,11,10
2204,2023,6,17
2205,2024,8,3
2206,2023,2,26
2207,2021,4,26
2208,2022,3,6
2209,2023,3,26
2210,2022,1,15
2211,2022,6,20
2212,2022,7,9
2213,2024,5,5
2214,2023,6,10
2215,2022,5,21
2216,2024,7,2
2217,2021,4,11
2218,2023,9,2
2219,2024,1,18
2220,2023,7,22
2221,2022,2,21
2222,2021,7,29
2223,2023,10,14
2224,2025,3,11
2225,2022,10,24
2226,2024,1,17
2227,2022,9,30
2228,2023,10,10
2229,2021,2,13
2230,2023,4,1
2231,2024,8,10
2232,2023,2,6
2233,2024,12,26
2234,2024,3,11
2235,2022,6,15
2236,2022,9,4
2237,2023,12,22
2238,2022,3,8
2239,2023,9,17
2240,2021,10,25
2241,2023,12,5
2242,2022,1,7
2243,2021,7,22
2244,2024,10,16
2245,2021,12,11
2246,2024,11,22
2247,2022,5,17
2248,2024,10,26
2249,2023,9,10
2250,2022,11,2
2251,2024,10,19
2252,2021,5,22
2253,2024,5,8
2254,2022,5,19
2255,2022,12,5
2256,2023,9,11
2257,2022,7,19
2258,2021,11,11
2259,2022,4,3
2260,2021,1,27
2261,2022,6,2
2262,2022,1,12
2263,2021,3,17
2264,2024,3,14
2265,2022,11,21
2266,2021,11,19
2267,2023,10,2
2268,2021,4,5
2269,2023,7,21
2270,2021,11,9
2271,2023,8,22
2272,2021,2,13
2273,2023,9,26
2274,2022,7,22
2275,2021,4,23
2276,2024,8,26
2277,2024,4,6
2278,2024,12,9
2279,2024,4,8
2280,2021,10,1
2281,2024,11,10
2282,2023,9,17
2283,2022,3,11
2284,2021,7,4
2285,2022,6,3
2286,2022,6,6
2287,2021,1,24
2288,2023,11,12
2289,2025,1,18
2290,2022,8,3
2291,2022,2,3
2292,2023,10,9
2293,2022,10,6
2294,2021,4,15
2295,2021,5,14
2296,2023,2,19
2297,2022,11,11
2298,2024,7,19
2299,2023,4,7
2300,2021,5,11
2301,2021,8,20
2302,2024,10,7
2303,2024,8,23
2304,2024,6,8
2305,2024,4,1
2306,2024,3,17
2307,2023,4,14
2308,2022,4,13
2309,2021,11,7
2310,2022,10,8
2311,2024,8,11
2312,2022,11,14
2313,2022,5,2
2314,2022,5,1
2315,2024,3,10
2316,2023,6,18
2317,2021,2,17
2318,2023,3,10
2319,2021,8,16
2320,2024,8,10
2321,2022,1,4
2322,2025,1,26
2323,2022,10,30
2324,2024,12,13
2325,2023,3,1
2326,2023,7,7
2327,2021,6,20
2328,2023,11,8
2329,2021,3,16
2330,2024,7,5
2331,2022,11,20
2332,2021,8,1
2333,2023,5,14
2334,2023,2,19
2335,2023,9,28
2336,2024,10,23
2337,2024,4,28
2338,2021,6,11
2339,2024,11,15
2340,2022,12,2
2341,2022,2,7
2342,2024,4,30
2343,2022,2,25
2344,2024,12,23
2345,2025,3,16
2346,2022,11,11
2347,2025,2,14
2348,2022,10,11
2349,2022,6,27
2350,2023,12,19
2351,2022,7,27
2352,2023,9,28
2353,2022,10,17
2354,2023,3,10
2355,2021,10,24
2356,2022,9,27
2357,2021,8,18
2358,2024,11,22
2359,2023,2,14
2360,2022,10,28
2361,2023,9,3
2362,2022,5,15
2363,2024,4,29
2364,2024,12,11
2365,2022,10,27
2366,2022,2,1
2367,2023,5,2
2368,2024,8,3
2369,2024,11,17
2370,2021,2,25
2371,2024,5,1
2372,2023,12,9
2373,2022,4,3
2374,2025,1,4
2375,2022,6,13
2376,2022,2,26
2377,2022,10,3
2378,2022,5,24
2379,2022,5,30
2380,2022,8,23
2381,2025,1,15
2382,2023,2,5
2383,2024,10,31
2384,2022,8,8
2385,2021,6,12
2386,2021,6,13
2387,2021,8,5
2388,2023,11,28
2389,2023,1,21
2390,2024,12,16
2391,2021,1,8
2392,2022,2,25
2393,2023,1,22
2394,2023,3,4
2395,2023,10,17
2396,2021,8,5
2397,2024,3,5
2398,2023,5,6
2399,2021,6,4
2400,2023,4,21
2401,2021,2,5
2402,2023,7,3
2403,2023,1,6
2404,2024,8,30
2405,2021,4,17
2406,2023,4,8
2407,2024,10,8
2408,2021,9,24
2409,2021,7,11
2410,2024,10,24
2411,2025,3,19
2412,2023,8,3
2413,2024,7,2
2414,2024,1,26
2415,2022,8,26
2416,2022,7,23
2417,2024,6,19
2418,2022,5,18
2419,2024,12,16
2420,2021,4,19
2421,2022,7,3
2422,2023,2,26
2423,2021,4,7
2424,2024,4,17
2425,2024,1,7
2426,2024,12,17
2427,2024,9,11
2428,2024,4,28
2429,2024,11,10
2430,2022,6,10
2431,2025,3,12
2432,2022,4,4
2433,2023,3,27
2434,2024,8,12
2435,2021,8,11
2436,2022,9,18
2437,2023,12,8
2438,2022,8,24
2439,2022,3,20
2440,2024,7,3
2441,2023,11,10
2442,2021,11,7
2443,2023,10,30
2444,2023,4,21
2445,2023,9,9
2446,2025,1,16
2447,2023,9,13
2448,2024,5,7
2449,2024,1,1
2450,2024,6,30
2451,2024,6,8
2452,2023,9,8
2453,2023,8,16
2454,2024,4,14
2455,2021,11,13
2456,2021,6,13
2457,2023,3,28
2458,2024,7,26
2459,2025,2,26
2460,2021,10,17
2461,2023,9,4
2462,2021,3,5
2463,2022,8,21
2464,2024,6,18
2465,2024,4,11
2466,2021,4,12
2467,2023,4,25
2468,2021,11,21
2469,2022,10,27
2470,2023,11,22
2471,2022,8,4
2472,2024,3,12
2473,2024,8,14
2474,2021,12,29
2475,2021,3,25
2476,2022,12,3
2477,2021,1,30
2478,2021,3,4
2479,2023,12,21
2480,2025,2,6
2481,2021,6,26
2482,2021,8,16
2483,2021,6,4
2484,2021,6,19
2485,2022,12,23
2486,2022,5,4
2487,2024,11,15
2488,2022,3,17
2489,2024,7,5
2490,2025,2,25
2491,2021,4,13
2492,2025,2,3
2493,2022,7,11
2494,2023,1,22
2495,2023,1,26
2496,2024,6,13
2497,2022,1,21
2498,2022,10,15
2499,2022,2,11
2500,2023,10,29
2501,2025,2,23
2502,2022,10,7
2503,2022,11,12
2504,2023,7,11
2505,2024,10,8
2506,2022,9,28
2507,2023,3,3
2508,2021,1,26
2509,2023,10,1
2510,2024,7,15
2511,2024,12,19
2512,2024,2,23
2513,2023,6,5
2514,2022,10,10
2515,2021,3,18
2516,2024,9,30
2517,2022,8,15
2518,2024,9,22
2519,2022,6,20
2520,2021,12,28
2521,2023,1,13
2522,2024,3,18
2523,2024,5,24
2524,2021,3,13
2525,2022,11,6
2526,2023,1,7
2527,2022,9,5
2528,2022,2,21
2529,2024,6,21
2530,2024,2,22
2531,2025,1,17
2532,2025,2,4
2533,2024,5,10
2534,2024,11,22
2535,2024,4,1
2536,2021,10,28
2537,2025,1,8
2538,2022,6,23
2539,2022,3,11
2540,2022,1,22
2541,2023,8,2
2542,2024,7,17
2543,2021,4,30
2544,2023,3,24
2545,2022,6,14
2546,2021,3,31
2547,2023,5,18
2548,2025,2,23
2549,2022,10,16
2550,2024,6,17
2551,2022,7,7
2552,2023,1,31
2553,2021,7,27
2554,2023,1,25
2555,2022,6,28
2556,2022,12,14
2557,2023,4,21
2558,2021,6,30
2559,2024,4,10
2560,2021,2,22
2561,2022,3,1
2562,2021,11,26
2563,2022,4,27
2564,2022,3,13
2565,2023,9,10
2566,2021,7,21
2567,2023,9,10
2568,2023,2,27
2569,2024,9,28
2570,2022,11,17
2571,2022,12,5
2572,2022,4,10
2573,2024,11,5
2574,2021,10,12
2575,2024,5,7
2576,2023,7,7
2577,2021,3,8
2578,2022,7,10
2579,2023,11,3
2580,2023,5,14
2581,2023,3,29
2582,2021,11,19
2583,2025,1,7
2584,2025,3,7
2585,2022,10,15
2586,2022,8,5
2587,2022,7,21
2588,2023,2,12
2589,2022,8,24
2590,2024,2,9
2591,2021,12,17
2592,2022,1,12
2593,2021,3,5
2594,2023,8,12
2595,2021,6,7
2596,2025,1,31
2597,2023,6,10
2598,2024,11,12
2599,2022,9,12
2600,2024,11,18
2601,2023,5,26
2602,2022,8,16
2603,2022,7,21
2604,2022,3,11
2605,2023,8,1
2606,2024,2,7
2607,2022,12,6
2608,2023,11,25
2609,2023,5,19
2610,2024,10,11
2611,2025,1,21
2612,2022,8,8
2613,2022,4,23
2614,2022,8,9
2615,2024,2,21
2616,2022,12,6
2617,2022,11,6
2618,2025,2,12
2619,2021,7,8
2620,2024,9,5
2621,2023,4,27
2622,2021,3,24
2623,2023,5,10
2624,2024,12,19
2625,2022,10,11
2626,2023,6,2
2627,2024,9,25
2628,2021,12,23
2629,2024,8,10
2630,2025,3,19
2631,2023,11,7
2632,2022,3,19
2633,2023,8,5
2634,2021,11,21
2635,2021,3,25
2636,2024,10,13
2637,2023,11,2
2638,2024,12,7
2639,2022,11,18
2640,2024,7,31
2641,2022,5,2
2642,2023,2,24
2643,2025,2,26
2644,2021,12,22
2645,2025,1,7
2646,2024,2,14
2647,2022,7,24
2648,2022,4,5
2649,2023,3,30
2650,2023,11,25
2651,2022,10,10
2652,2024,3,22
2653,2024,7,4
2654,2023,9,9
2655,2024,9,12
2656,2021,8,11
2657,2025,3,11
2658,2023,3,22
2659,2021,7,17
2660,2022,5,19
2661,2025,1,28
2662,2021,10,3
2663,2025,1,3
2664,2022,5,17
2665,2023,4,19
2666,2021,1,15
2667,2023,12,6
2668,2023,6,25
2669,2021,3,29
2670,2021,1,6
2671,2021,9,5
2672,2024,11,16
2673,2023,7,16
2674,2022,12,24
2675,2023,9,17
2676,2023,4,13
2677,2023,4,25
2678,2024,8,23
2679,2022,7,22
2680,2022,12,17
2681,2021,10,21
2682,2023,12,24
2683,2021,10,16
2684,2021,10,5
2685,2023,7,4
2686,2024,11,19
2687,2023,4,11
2688,2023,5,1
2689,2024,9,5
2690,2022,6,20
2691,2024,7,15
2692,2022,3,28
2693,2023,6,18
2694,2024,6,20
2695,2022,3,11
2696,2022,8,3
2697,2022,5,31
2698,2023,3,18
2699,2022,12,6
2700,2024,4,7
2701,2022,11,3
2702,2022,3,4
2703,2022,9,30
2704,2022,5,29
2705,2024,8,12
2706,2022,11,28
2707,2022,11,26
2708,2022,12,16
2709,2021,8,26
2710,2021,4,9
2711,2023,10,6
2712,2023,6,24
2713,2021,3,9
2714,2023,12,31
2715,2021,3,6
2716,2024,9,10
2717,2021,8,21
2718,2021,1,15
2719,2022,6,29
2720,2024,7,7
2721,2023,10,27
2722,2023,3,13
2723,2021,4,25
2724,2022,9,12
2725,2023,9,14
2726,2023,8,3
2727,2022,1,27
2728,2022,6,13
2729,2021,3,15
2730,2021,10,22
2731,2024,8,12
2732,2021,7,25
2733,2022,12,29
2734,2021,7,23
2735,2021,2,28
2736,2023,10,3
2737,2023,2,15
2738,2022,7,7
2739,2024,1,8
2740,2024,11,20
2741,2024,2,17
2742,2024,10,2
2743,2022,5,16
2744,2021,12,13
2745,2021,9,6
2746,2023,2,26
2747,2024,6,24
2748,2024,3,14
2749,2022,4,3
2750,2021,1,25
2751,2024,11,23
2752,2025,1,4
2753,2023,12,5
2754,2022,1,29
2755,2021,8,5
2756,2024,12,1
2757,2022,7,24
2758,2024,10,21
2759,2024,1,23
2760,2023,12,25
2761,2023,12,23
2762,2024,3,27
2763,2023,10,30
2764,2022,4,2
2765,2025,2,5
2766,2021,8,10
2767,2023,11,3
2768,2021,10,13
2769,2024,11,28
2770,2023,1,15
2771,2024,6,7
2772,2023,9,3
2773,2024,1,25
2774,2022,1,6
2775,2021,7,25
2776,2024,11,16
2777,2021,6,3
2778,2023,4,26
2779,2022,3,10
2780,2024,4,11
2781,2023,11,16
2782,2022,10,9
2783,2025,2,13
2784,2021,12,3
2785,2021,7,23
2786,2023,8,29
2787,2023,2,25
2788,2023,4,23
2789,2021,5,26
2790,2021,3,5
2791,2022,4,14
2792,2021,7,2
2793,2021,7,6
2794,2022,8,18
2795,2023,5,9
2796,2022,10,23
2797,2021,12,31
2798,2024,7,21
2799,2022,8,11
2800,2024,9,29
2801,2023,2,28
2802,2021,7,20
2803,2022,3,14
2804,2024,1,10
2805,2024,11,12
2806,2025,1,24
2807,2024,12,13
2808,2023,5,22
2809,2024,9,14
2810,2024,10,15
2811,2024,8,15
2812,2022,9,16
2813,2021,9,20
2814,2022,5,8
2815,2021,1,8
2816,2024,6,8
2817,2021,5,22
2818,2021,11,24
2819,2024,6,8
2820,2022,12,29
2821,2021,1,23
2822,2021,3,24
2823,2022,9,17
2824,2024,8,17
2825,2023,9,22
2826,2022,7,6
2827,2024,7,13
2828,2023,9,27
2829,2024,2,16
2830,2024,7,19
2831,2022,2,25
2832,2024,2,5
2833,2021,3,8
2834,2022,12,28
2835,2021,10,28
2836,2021,4,20
2837,2024,9,30
2838,2023,9,21
2839,2021,1,9
2840,2021,9,4
2841,2023,9,7
2842,2025,1,23
2843,2022,8,24
2844,2022,9,5
2845,2024,4,14
2846,2024,12,3
2847,2021,2,7
2848,2024,5,31
2849,2024,8,3
2850,2021,8,31
2851,2021,12,5
2852,2025,1,4
2853,2023,3,17
2854,2021,9,26
2855,2024,4,21
2856,2021,5,25
2857,2023,10,20
2858,2021,5,14
2859,2024,6,28
2860,2023,6,12
2861,2021,6,3
2862,2022,12,21
2863,2021,7,24
2864,2022,4,22
2865,2023,4,2
2866,2024,5,15
2867,2022,10,18
2868,2025,3,19
2869,2024,3,15
2870,2024,8,19
2871,2023,1,14
2872,2021,8,20
2873,2022,12,12
2874,2025,1,10
2875,2023,2,3
2876,2024,7,1
2877,2023,6,25
2878,2021,6,19
2879,2022,11,19
2880,2024,7,22
2881,2021,9,15
2882,2024,11,3
2883,2023,10,17
2884,2023,7,15
2885,2021,4,23
2886,2024,9,19
2887,2023,4,18
2888,2025,1,28
2889,2025,1,13
2890,2024,12,24
2891,2023,4,1
